iteration= 0
(C, 0, 0, d, 0):X=[0]
(W, 0, 2, r, 100):sa=[-13.2809326171875]
(W, 0, 3, d, 0):X=[0]
(W, 0, 3, d, 25):sa=[2.990722656249999]
(W, 0, 3, d, 50):sa=[-12.140302734375]
(W, 0, 3, d, 75):sa=[-13.2278125]
(W, 0, 3, d, 100):sa=[-13.280888671875001]
(W, 0, 3, r, 0):X=[0]
(W, 0, 3, r, 25):sa=[2.99072265625]
(W, 0, 3, r, 50):sa=[-12.1406982421875]
(W, 0, 3, r, 75):sa=[-13.228076171875]
(W, 0, 3, r, 100):sa=[-13.2809326171875]
(W, 1, 0, d, 0):X=[0]
(W, 1, 0, d, 25):mc=[-13.13313359375]
(W, 1, 0, d, 50):mc=[-13.17672734375]
(W, 1, 0, d, 75):stay=[-13.28125]
(W, 1, 0, d, 100):stay=[-13.28125]
(W, 1, 0, r, 0):X=[0]
(W, 1, 0, r, 25):stay=[-13.2622265625]
(W, 1, 0, r, 50):stay=[-13.2661328125]
(W, 1, 0, r, 75):stay=[-13.28125]
(W, 1, 0, r, 100):stay=[-13.28125]
(W, 1, 1, d, 0):X=[0]
(W, 1, 1, d, 25):sa=[0.06013281249999869]
(W, 1, 1, d, 50):mc=[-13.17672734375]
(W, 1, 1, d, 75):sa=[-13.2757890625]
(W, 1, 1, d, 100):sa=[-13.28125]
(W, 1, 1, r, 0):X=[0]
(W, 1, 1, r, 25):sa=[0.053330078125000124]
(W, 1, 1, r, 50):sa=[-13.26515625]
(W, 1, 1, r, 75):sa=[-13.277470703125001]
(W, 1, 1, r, 100):sa=[-13.28125]
(W, 1, 2, d, 0):X=[0]
(W, 1, 2, d, 25):sa=[2.532548828124999]
(W, 1, 2, d, 50):sa=[-12.433705078125001]
(W, 1, 2, d, 75):sa=[-13.274705078125]
(W, 1, 2, d, 100):sa=[-13.280888671875001]
(W, 1, 2, r, 0):X=[0]
(W, 1, 2, r, 25):sa=[2.5321533203124997]
(W, 1, 2, r, 50):sa=[-12.4388818359375]
(W, 1, 2, r, 75):sa=[-13.2765185546875]
(W, 1, 2, r, 100):sa=[-13.2809326171875]
(W, 1, 3, d, 0):X=[0]
(W, 1, 3, d, 25):sa=[2.990722656249999]
(W, 1, 3, d, 50):sa=[-12.140302734375]
(W, 1, 3, d, 75):sa=[-13.2278125]
(W, 1, 3, d, 100):sa=[-13.280888671875001]
(W, 1, 3, r, 0):X=[0]
(W, 1, 3, r, 25):sa=[2.99072265625]
(W, 1, 3, r, 50):sa=[-12.1406982421875]
(W, 1, 3, r, 75):sa=[-13.228076171875]
(W, 1, 3, r, 100):sa=[-13.2809326171875]
(W, 2, 0, d, 0):X=[0]
(W, 2, 0, d, 25):mc=[-13.13313359375]
(W, 2, 0, d, 50):mc=[-13.17672734375]
(W, 2, 0, d, 75):stay=[-13.28125]
(W, 2, 0, d, 100):stay=[-13.28125]
(W, 2, 0, r, 0):X=[0]
(W, 2, 0, r, 25):stay=[-13.2622265625]
(W, 2, 0, r, 50):stay=[-13.2661328125]
(W, 2, 0, r, 75):stay=[-13.28125]
(W, 2, 0, r, 100):stay=[-13.28125]
(W, 2, 1, d, 0):X=[0]
(W, 2, 1, d, 25):sa=[0.06013281249999869]
(W, 2, 1, d, 50):mc=[-13.17672734375]
(W, 2, 1, d, 75):sa=[-13.2757890625]
(W, 2, 1, d, 100):sa=[-13.28125]
(W, 2, 1, r, 0):X=[0]
(W, 2, 1, r, 25):sa=[0.053330078125000124]
(W, 2, 1, r, 50):sa=[-13.26515625]
(W, 2, 1, r, 75):sa=[-13.277470703125001]
(W, 2, 1, r, 100):sa=[-13.28125]
(W, 2, 2, d, 0):X=[0]
(W, 2, 2, d, 25):sa=[2.532548828124999]
(W, 2, 2, d, 50):sa=[-12.433705078125001]
(W, 2, 2, d, 75):sa=[-13.274705078125]
(W, 2, 2, d, 100):sa=[-13.280888671875001]
(W, 2, 2, r, 0):X=[0]
(W, 2, 2, r, 25):sa=[2.5321533203124997]
(W, 2, 2, r, 50):sa=[-12.4388818359375]
(W, 2, 2, r, 75):sa=[-13.2765185546875]
(W, 2, 2, r, 100):sa=[-13.2809326171875]
(W, 2, 3, d, 0):X=[0]
(W, 2, 3, d, 25):sa=[2.990722656249999]
(W, 2, 3, d, 50):sa=[-12.140302734375]
(W, 2, 3, d, 75):sa=[-13.2278125]
(W, 2, 3, d, 100):sa=[-13.280888671875001]
(W, 2, 3, r, 0):X=[0]
(W, 2, 3, r, 25):sa=[2.99072265625]
(W, 2, 3, r, 50):sa=[-12.1406982421875]
(W, 2, 3, r, 75):sa=[-13.228076171875]
(W, 2, 3, r, 100):sa=[-13.2809326171875]
iteration= 4
(C, 0, 0, d, 0):X=[0]
(C, 0, 0, d, 25):sb=[-7.849995313085938]
(C, 0, 0, d, 50):sb=[-7.8923545513671876]
(C, 0, 0, d, 75):ms=[-13.510672194921876]
(C, 0, 0, d, 100):ms=[-13.511281569921875]
(C, 0, 0, r, 0):X=[0]
(C, 0, 0, r, 25):sb=[-32.08845100341797]
(C, 0, 0, r, 50):sb=[-32.87819395263672]
(C, 0, 0, r, 75):ms=[-33.76859413574219]
(C, 0, 0, r, 100):ms=[-33.76859413574219]
(C, 0, 1, d, 0):X=[0]
(C, 0, 1, d, 25):sa=[13.416669270507812]
(C, 0, 1, d, 50):sb=[-7.8923545513671876]
(C, 0, 1, d, 75):mw=[-13.447078664257813]
(C, 0, 1, d, 100):ms=[-13.511281569921875]
(C, 0, 1, r, 0):X=[0]
(C, 0, 1, r, 25):sa=[-20.485753591308594]
(C, 0, 1, r, 50):sb=[-32.87819395263672]
(C, 0, 1, r, 75):mw=[-33.75939583251953]
(C, 0, 1, r, 100):ms=[-33.76859413574219]
(C, 0, 2, d, 0):X=[0]
(C, 0, 2, d, 25):sa=[15.831874985351563]
(C, 0, 2, d, 50):sb=[-7.8923545513671876]
(C, 0, 2, d, 75):mw=[-13.445582460839844]
(C, 0, 2, d, 100):mw=[-13.511206655371094]
(C, 0, 2, r, 0):X=[0]
(C, 0, 2, r, 25):sa=[-19.76105266357422]
(C, 0, 2, r, 50):sb=[-32.87819395263672]
(C, 0, 2, r, 75):mw=[-33.75916905639649]
(C, 0, 2, r, 100):mw=[-33.768560413818356]
(C, 0, 3, d, 0):X=[0]
(C, 0, 3, d, 25):sa=[16.090795043945313]
(C, 0, 3, d, 50):sb=[-7.8923545513671876]
(C, 0, 3, d, 75):mw=[-13.435530375781251]
(C, 0, 3, d, 100):mw=[-13.511206655371094]
(C, 0, 3, r, 0):X=[0]
(C, 0, 3, r, 25):sa=[-19.715892751464843]
(C, 0, 3, r, 50):sb=[-32.87819395263672]
(C, 0, 3, r, 75):mw=[-33.75402077148438]
(C, 0, 3, r, 100):mw=[-33.768560413818356]
(C, 1, 0, d, 0):X=[0]
(C, 1, 0, d, 25):sb=[-7.849995313085938]
(C, 1, 0, d, 50):sb=[-7.8923545513671876]
(C, 1, 0, d, 75):ms=[-13.510672194921876]
(C, 1, 0, d, 100):ms=[-13.511281569921875]
(C, 1, 0, r, 0):X=[0]
(C, 1, 0, r, 25):sb=[-32.08845100341797]
(C, 1, 0, r, 50):sb=[-32.87819395263672]
(C, 1, 0, r, 75):ms=[-33.76859413574219]
(C, 1, 0, r, 100):ms=[-33.76859413574219]
(C, 1, 1, d, 0):X=[0]
(C, 1, 1, d, 25):sa=[13.416669270507812]
(C, 1, 1, d, 50):sb=[-7.8923545513671876]
(C, 1, 1, d, 75):mw=[-13.447078664257813]
(C, 1, 1, d, 100):ms=[-13.511281569921875]
(C, 1, 1, r, 0):X=[0]
(C, 1, 1, r, 25):sa=[-20.485753591308594]
(C, 1, 1, r, 50):sb=[-32.87819395263672]
(C, 1, 1, r, 75):mw=[-33.75939583251953]
(C, 1, 1, r, 100):ms=[-33.76859413574219]
(C, 1, 2, d, 0):X=[0]
(C, 1, 2, d, 25):sa=[15.831874985351563]
(C, 1, 2, d, 50):sb=[-7.8923545513671876]
(C, 1, 2, d, 75):mw=[-13.445582460839844]
(C, 1, 2, d, 100):mw=[-13.511206655371094]
(C, 1, 2, r, 0):X=[0]
(C, 1, 2, r, 25):sa=[-19.76105266357422]
(C, 1, 2, r, 50):sb=[-32.87819395263672]
(C, 1, 2, r, 75):mw=[-33.75916905639649]
(C, 1, 2, r, 100):mw=[-33.768560413818356]
(C, 1, 3, d, 0):X=[0]
(C, 1, 3, d, 25):sa=[16.090795043945313]
(C, 1, 3, d, 50):sb=[-7.8923545513671876]
(C, 1, 3, d, 75):mw=[-13.435530375781251]
(C, 1, 3, d, 100):mw=[-13.511206655371094]
(C, 1, 3, r, 0):X=[0]
(C, 1, 3, r, 25):sa=[-19.715892751464843]
(C, 1, 3, r, 50):sb=[-32.87819395263672]
(C, 1, 3, r, 75):mw=[-33.75402077148438]
(C, 1, 3, r, 100):mw=[-33.768560413818356]
(C, 2, 0, d, 0):X=[0]
(C, 2, 0, d, 25):sb=[-7.849995313085938]
(C, 2, 0, d, 50):sb=[-7.8923545513671876]
(C, 2, 0, d, 75):ms=[-13.510672194921876]
(C, 2, 0, d, 100):ms=[-13.511281569921875]
(C, 2, 0, r, 0):X=[0]
(C, 2, 0, r, 25):sb=[-32.08845100341797]
(C, 2, 0, r, 50):sb=[-32.87819395263672]
(C, 2, 0, r, 75):ms=[-33.76859413574219]
(C, 2, 0, r, 100):ms=[-33.76859413574219]
(C, 2, 1, d, 0):X=[0]
(C, 2, 1, d, 25):sa=[13.416669270507812]
(C, 2, 1, d, 50):sb=[-7.8923545513671876]
(C, 2, 1, d, 75):mw=[-13.447078664257813]
(C, 2, 1, d, 100):ms=[-13.511281569921875]
(C, 2, 1, r, 0):X=[0]
(C, 2, 1, r, 25):sa=[-20.485753591308594]
(C, 2, 1, r, 50):sb=[-32.87819395263672]
(C, 2, 1, r, 75):mw=[-33.75939583251953]
(C, 2, 1, r, 100):ms=[-33.76859413574219]
(C, 2, 2, d, 0):X=[0]
(C, 2, 2, d, 25):sa=[15.831874985351563]
(C, 2, 2, d, 50):sb=[-7.8923545513671876]
(C, 2, 2, d, 75):mw=[-13.445582460839844]
(C, 2, 2, d, 100):mw=[-13.511206655371094]
(C, 2, 2, r, 0):X=[0]
(C, 2, 2, r, 25):sa=[-19.76105266357422]
(C, 2, 2, r, 50):sb=[-32.87819395263672]
(C, 2, 2, r, 75):mw=[-33.75916905639649]
(C, 2, 2, r, 100):mw=[-33.768560413818356]
(C, 2, 3, d, 0):X=[0]
(C, 2, 3, d, 25):sa=[16.090795043945313]
(C, 2, 3, d, 50):sb=[-7.8923545513671876]
(C, 2, 3, d, 75):mw=[-13.435530375781251]
(C, 2, 3, d, 100):mw=[-13.511206655371094]
(C, 2, 3, r, 0):X=[0]
(C, 2, 3, r, 25):sa=[-19.715892751464843]
(C, 2, 3, r, 50):sb=[-32.87819395263672]
(C, 2, 3, r, 75):mw=[-33.75402077148438]
(C, 2, 3, r, 100):mw=[-33.768560413818356]
(N, 0, 0, d, 0):X=[0]
(N, 0, 0, d, 25):mc=[-12.940794615136719]
(N, 0, 0, d, 50):mc=[-12.995928999902343]
(N, 0, 0, d, 75):stay=[-13.574742658203125]
(N, 0, 0, d, 100):stay=[-13.575425744140626]
(N, 0, 0, r, 0):X=[0]
(N, 0, 0, r, 25):stay=[-13.333908561157227]
(N, 0, 0, r, 50):stay=[-13.377025333618164]
(N, 0, 0, r, 75):stay=[-13.838532543945313]
(N, 0, 0, r, 100):stay=[-13.838978149414062]
(N, 0, 1, d, 0):X=[0]
(N, 0, 1, d, 25):mc=[-7.600841181152344]
(N, 0, 1, d, 50):mc=[-12.995928999902343]
(N, 0, 1, d, 75):stay=[-13.497919949169923]
(N, 0, 1, d, 100):stay=[-13.575425744140626]
(N, 0, 1, r, 0):X=[0]
(N, 0, 1, r, 25):mc=[-10.243502442626953]
(N, 0, 1, r, 50):stay=[-13.377025333618164]
(N, 0, 1, r, 75):stay=[-13.77962982434082]
(N, 0, 1, r, 100):stay=[-13.838978149414062]
(N, 0, 2, d, 0):X=[0]
(N, 0, 2, d, 25):mc=[-7.134163433105468]
(N, 0, 2, d, 50):mc=[-12.995928999902343]
(N, 0, 2, d, 75):stay=[-13.496438507861328]
(N, 0, 2, d, 100):stay=[-13.575425744140626]
(N, 0, 2, r, 0):X=[0]
(N, 0, 2, r, 25):mc=[-9.89075081665039]
(N, 0, 2, r, 50):stay=[-13.377025333618164]
(N, 0, 2, r, 75):stay=[-13.77855121081543]
(N, 0, 2, r, 100):stay=[-13.838978149414062]
(N, 0, 3, d, 0):X=[0]
(N, 0, 3, d, 25):mc=[-7.08825459814453]
(N, 0, 3, d, 50):mc=[-12.995928999902343]
(N, 0, 3, d, 75):stay=[-13.496416962353516]
(N, 0, 3, d, 100):stay=[-13.575425744140626]
(N, 0, 3, r, 0):X=[0]
(N, 0, 3, r, 25):mc=[-9.85847373413086]
(N, 0, 3, r, 50):stay=[-13.377025333618164]
(N, 0, 3, r, 75):stay=[-13.778536783569336]
(N, 0, 3, r, 100):stay=[-13.838978149414062]
(N, 1, 0, d, 0):X=[0]
(N, 1, 0, d, 25):um=[-11.971422502490235]
(N, 1, 0, d, 50):mc=[-12.995928999902343]
(N, 1, 0, d, 75):um=[-13.37872110546875]
(N, 1, 0, d, 100):um=[-13.395776234375]
(N, 1, 0, r, 0):X=[0]
(N, 1, 0, r, 25):um=[-12.173761053344727]
(N, 1, 0, r, 50):um=[-13.287708664550781]
(N, 1, 0, r, 75):um=[-13.399758271484375]
(N, 1, 0, r, 100):um=[-13.4155223046875]
(N, 1, 1, d, 0):X=[0]
(N, 1, 1, d, 25):mc=[-7.600841181152344]
(N, 1, 1, d, 50):mc=[-12.995928999902343]
(N, 1, 1, d, 75):um=[-13.378597586914063]
(N, 1, 1, d, 100):um=[-13.395776234375]
(N, 1, 1, r, 0):X=[0]
(N, 1, 1, r, 25):mc=[-10.243502442626953]
(N, 1, 1, r, 50):um=[-13.287708664550781]
(N, 1, 1, r, 75):um=[-13.399646657714843]
(N, 1, 1, r, 100):um=[-13.4155223046875]
(N, 1, 2, d, 0):X=[0]
(N, 1, 2, d, 25):mc=[-7.134163433105468]
(N, 1, 2, d, 50):mc=[-12.995928999902343]
(N, 1, 2, d, 75):um=[-13.378597586914063]
(N, 1, 2, d, 100):um=[-13.395776234375]
(N, 1, 2, r, 0):X=[0]
(N, 1, 2, r, 25):mc=[-9.89075081665039]
(N, 1, 2, r, 50):um=[-13.287708664550781]
(N, 1, 2, r, 75):um=[-13.399646657714843]
(N, 1, 2, r, 100):um=[-13.4155223046875]
(N, 1, 3, d, 0):X=[0]
(N, 1, 3, d, 25):mc=[-7.08825459814453]
(N, 1, 3, d, 50):mc=[-12.995928999902343]
(N, 1, 3, d, 75):um=[-13.378597586914063]
(N, 1, 3, d, 100):um=[-13.395776234375]
(N, 1, 3, r, 0):X=[0]
(N, 1, 3, r, 25):mc=[-9.85847373413086]
(N, 1, 3, r, 50):um=[-13.287708664550781]
(N, 1, 3, r, 75):um=[-13.399646657714843]
(N, 1, 3, r, 100):um=[-13.4155223046875]
(N, 2, 0, d, 0):X=[0]
(N, 2, 0, d, 25):um=[-11.971422502490235]
(N, 2, 0, d, 50):mc=[-12.995928999902343]
(N, 2, 0, d, 75):um=[-13.335694589843751]
(N, 2, 0, d, 100):um=[-13.33864484375]
(N, 2, 0, r, 0):X=[0]
(N, 2, 0, r, 25):um=[-12.173761053344727]
(N, 2, 0, r, 50):um=[-13.276432700195311]
(N, 2, 0, r, 75):um=[-13.337228369140625]
(N, 2, 0, r, 100):um=[-13.340106640625]
(N, 2, 1, d, 0):X=[0]
(N, 2, 1, d, 25):mc=[-7.600841181152344]
(N, 2, 1, d, 50):mc=[-12.995928999902343]
(N, 2, 1, d, 75):um=[-13.335694589843751]
(N, 2, 1, d, 100):um=[-13.33864484375]
(N, 2, 1, r, 0):X=[0]
(N, 2, 1, r, 25):mc=[-10.243502442626953]
(N, 2, 1, r, 50):um=[-13.276432700195311]
(N, 2, 1, r, 75):um=[-13.337228369140625]
(N, 2, 1, r, 100):um=[-13.340106640625]
(N, 2, 2, d, 0):X=[0]
(N, 2, 2, d, 25):mc=[-7.134163433105468]
(N, 2, 2, d, 50):mc=[-12.995928999902343]
(N, 2, 2, d, 75):um=[-13.335694589843751]
(N, 2, 2, d, 100):um=[-13.33864484375]
(N, 2, 2, r, 0):X=[0]
(N, 2, 2, r, 25):mc=[-9.89075081665039]
(N, 2, 2, r, 50):um=[-13.276432700195311]
(N, 2, 2, r, 75):um=[-13.337228369140625]
(N, 2, 2, r, 100):um=[-13.340106640625]
(N, 2, 3, d, 0):X=[0]
(N, 2, 3, d, 25):mc=[-7.08825459814453]
(N, 2, 3, d, 50):mc=[-12.995928999902343]
(N, 2, 3, d, 75):um=[-13.335694589843751]
(N, 2, 3, d, 100):um=[-13.33864484375]
(N, 2, 3, r, 0):X=[0]
(N, 2, 3, r, 25):mc=[-9.85847373413086]
(N, 2, 3, r, 50):um=[-13.276432700195311]
(N, 2, 3, r, 75):um=[-13.337228369140625]
(N, 2, 3, r, 100):um=[-13.340106640625]
(S, 0, 0, d, 0):X=[0]
(S, 0, 0, d, 25):mc=[-12.940794615136719]
(S, 0, 0, d, 50):mc=[-12.995928999902343]
(S, 0, 0, d, 75):gm=[-13.3203125]
(S, 0, 0, d, 100):gm=[-13.3203125]
(S, 0, 0, r, 0):X=[0]
(S, 0, 0, r, 25):gm=[-13.267889243164063]
(S, 0, 0, r, 50):gm=[-13.274799399414063]
(S, 0, 0, r, 75):gm=[-13.3203125]
(S, 0, 0, r, 100):gm=[-13.3203125]
(S, 0, 1, d, 0):X=[0]
(S, 0, 1, d, 25):mc=[-7.600841181152344]
(S, 0, 1, d, 50):mc=[-12.995928999902343]
(S, 0, 1, d, 75):gm=[-13.3203125]
(S, 0, 1, d, 100):gm=[-13.3203125]
(S, 0, 1, r, 0):X=[0]
(S, 0, 1, r, 25):mc=[-10.243502442626953]
(S, 0, 1, r, 50):gm=[-13.274799399414063]
(S, 0, 1, r, 75):gm=[-13.3203125]
(S, 0, 1, r, 100):gm=[-13.3203125]
(S, 0, 2, d, 0):X=[0]
(S, 0, 2, d, 25):mc=[-7.134163433105468]
(S, 0, 2, d, 50):mc=[-12.995928999902343]
(S, 0, 2, d, 75):gm=[-13.3203125]
(S, 0, 2, d, 100):gm=[-13.3203125]
(S, 0, 2, r, 0):X=[0]
(S, 0, 2, r, 25):mc=[-9.89075081665039]
(S, 0, 2, r, 50):gm=[-13.274799399414063]
(S, 0, 2, r, 75):gm=[-13.3203125]
(S, 0, 2, r, 100):gm=[-13.3203125]
(S, 0, 3, d, 0):X=[0]
(S, 0, 3, d, 25):mc=[-7.08825459814453]
(S, 0, 3, d, 50):mc=[-12.995928999902343]
(S, 0, 3, d, 75):gm=[-13.3203125]
(S, 0, 3, d, 100):gm=[-13.3203125]
(S, 0, 3, r, 0):X=[0]
(S, 0, 3, r, 25):mc=[-9.85847373413086]
(S, 0, 3, r, 50):gm=[-13.274799399414063]
(S, 0, 3, r, 75):gm=[-13.3203125]
(S, 0, 3, r, 100):gm=[-13.3203125]
(S, 1, 0, d, 0):X=[0]
(S, 1, 0, d, 25):mc=[-12.940794615136719]
(S, 1, 0, d, 50):mc=[-12.995928999902343]
(S, 1, 0, d, 75):gm=[-13.3203125]
(S, 1, 0, d, 100):gm=[-13.3203125]
(S, 1, 0, r, 0):X=[0]
(S, 1, 0, r, 25):gm=[-13.267889243164063]
(S, 1, 0, r, 50):gm=[-13.274799399414063]
(S, 1, 0, r, 75):gm=[-13.3203125]
(S, 1, 0, r, 100):gm=[-13.3203125]
(S, 1, 1, d, 0):X=[0]
(S, 1, 1, d, 25):mc=[-7.600841181152344]
(S, 1, 1, d, 50):mc=[-12.995928999902343]
(S, 1, 1, d, 75):gm=[-13.3203125]
(S, 1, 1, d, 100):gm=[-13.3203125]
(S, 1, 1, r, 0):X=[0]
(S, 1, 1, r, 25):mc=[-10.243502442626953]
(S, 1, 1, r, 50):gm=[-13.274799399414063]
(S, 1, 1, r, 75):gm=[-13.3203125]
(S, 1, 1, r, 100):gm=[-13.3203125]
(S, 1, 2, d, 0):X=[0]
(S, 1, 2, d, 25):mc=[-7.134163433105468]
(S, 1, 2, d, 50):mc=[-12.995928999902343]
(S, 1, 2, d, 75):gm=[-13.3203125]
(S, 1, 2, d, 100):gm=[-13.3203125]
(S, 1, 2, r, 0):X=[0]
(S, 1, 2, r, 25):mc=[-9.89075081665039]
(S, 1, 2, r, 50):gm=[-13.274799399414063]
(S, 1, 2, r, 75):gm=[-13.3203125]
(S, 1, 2, r, 100):gm=[-13.3203125]
(S, 1, 3, d, 0):X=[0]
(S, 1, 3, d, 25):mc=[-7.08825459814453]
(S, 1, 3, d, 50):mc=[-12.995928999902343]
(S, 1, 3, d, 75):gm=[-13.3203125]
(S, 1, 3, d, 100):gm=[-13.3203125]
(S, 1, 3, r, 0):X=[0]
(S, 1, 3, r, 25):mc=[-9.85847373413086]
(S, 1, 3, r, 50):gm=[-13.274799399414063]
(S, 1, 3, r, 75):gm=[-13.3203125]
(S, 1, 3, r, 100):gm=[-13.3203125]
(S, 2, 0, d, 0):X=[0]
(S, 2, 0, d, 25):mc=[-12.940794615136719]
(S, 2, 0, d, 50):mc=[-12.995928999902343]
(S, 2, 0, d, 75):gm=[-13.3203125]
(S, 2, 0, d, 100):gm=[-13.3203125]
(S, 2, 0, r, 0):X=[0]
(S, 2, 0, r, 25):gm=[-13.267889243164063]
(S, 2, 0, r, 50):gm=[-13.274799399414063]
(S, 2, 0, r, 75):gm=[-13.3203125]
(S, 2, 0, r, 100):gm=[-13.3203125]
(S, 2, 1, d, 0):X=[0]
(S, 2, 1, d, 25):mc=[-7.600841181152344]
(S, 2, 1, d, 50):mc=[-12.995928999902343]
(S, 2, 1, d, 75):gm=[-13.3203125]
(S, 2, 1, d, 100):gm=[-13.3203125]
(S, 2, 1, r, 0):X=[0]
(S, 2, 1, r, 25):mc=[-10.243502442626953]
(S, 2, 1, r, 50):gm=[-13.274799399414063]
(S, 2, 1, r, 75):gm=[-13.3203125]
(S, 2, 1, r, 100):gm=[-13.3203125]
(S, 2, 2, d, 0):X=[0]
(S, 2, 2, d, 25):mc=[-7.134163433105468]
(S, 2, 2, d, 50):mc=[-12.995928999902343]
(S, 2, 2, d, 75):gm=[-13.3203125]
(S, 2, 2, d, 100):gm=[-13.3203125]
(S, 2, 2, r, 0):X=[0]
(S, 2, 2, r, 25):mc=[-9.89075081665039]
(S, 2, 2, r, 50):gm=[-13.274799399414063]
(S, 2, 2, r, 75):gm=[-13.3203125]
(S, 2, 2, r, 100):gm=[-13.3203125]
(S, 2, 3, d, 0):X=[0]
(S, 2, 3, d, 25):mc=[-7.08825459814453]
(S, 2, 3, d, 50):mc=[-12.995928999902343]
(S, 2, 3, d, 75):gm=[-13.3203125]
(S, 2, 3, d, 100):gm=[-13.3203125]
(S, 2, 3, r, 0):X=[0]
(S, 2, 3, r, 25):mc=[-9.85847373413086]
(S, 2, 3, r, 50):gm=[-13.274799399414063]
(S, 2, 3, r, 75):gm=[-13.3203125]
(S, 2, 3, r, 100):gm=[-13.3203125]
(E, 0, 0, d, 0):X=[0]
(E, 0, 0, d, 25):sb=[-1.328706]
(E, 0, 0, d, 50):sb=[-1.4093910000000003]
(E, 0, 0, d, 75):sb=[-14.003678206250003]
(E, 0, 0, d, 100):sb=[-14.027099456250003]
(E, 0, 0, r, 0):X=[0]
(E, 0, 0, r, 25):sb=[-27.96885625]
(E, 0, 0, r, 50):sb=[-29.713344375000002]
(E, 0, 0, r, 75):mc=[-35.96438744140625]
(E, 0, 0, r, 100):mc=[-35.96438744140625]
(E, 0, 1, d, 0):X=[0]
(E, 0, 1, d, 25):sa=[34.833911750000006]
(E, 0, 1, d, 50):sb=[-1.4093910000000003]
(E, 0, 1, d, 75):sb=[-12.024848975000001]
(E, 0, 1, d, 100):sb=[-14.027099456250003]
(E, 0, 1, r, 0):X=[0]
(E, 0, 1, r, 25):sa=[-8.023121875]
(E, 0, 1, r, 50):sb=[-29.713344375000002]
(E, 0, 1, r, 75):sb=[-35.493906875]
(E, 0, 1, r, 100):mc=[-35.96438744140625]
(E, 0, 2, d, 0):X=[0]
(E, 0, 2, d, 25):sa=[35.656647562500005]
(E, 0, 2, d, 50):sb=[-1.4093910000000003]
(E, 0, 2, d, 75):sb=[-11.982716325000002]
(E, 0, 2, d, 100):sb=[-14.027099456250003]
(E, 0, 2, r, 0):X=[0]
(E, 0, 2, r, 25):sa=[-7.77388359375]
(E, 0, 2, r, 50):sb=[-29.713344375000002]
(E, 0, 2, r, 75):sb=[-35.487016249999996]
(E, 0, 2, r, 100):mc=[-35.96438744140625]
(E, 0, 3, d, 0):X=[0]
(E, 0, 3, d, 25):sa=[35.674323328125006]
(E, 0, 3, d, 50):sb=[-1.4093910000000003]
(E, 0, 3, d, 75):sb=[-11.981868685156252]
(E, 0, 3, d, 100):sb=[-14.027099456250003]
(E, 0, 3, r, 0):X=[0]
(E, 0, 3, r, 25):sa=[-7.7707732421875]
(E, 0, 3, r, 50):sb=[-29.713344375000002]
(E, 0, 3, r, 75):sb=[-35.48693250976562]
(E, 0, 3, r, 100):mc=[-35.96438744140625]
(E, 1, 0, d, 0):X=[0]
(E, 1, 0, d, 25):sb=[-1.328706]
(E, 1, 0, d, 50):sb=[-1.4093910000000003]
(E, 1, 0, d, 75):sb=[-14.003678206250003]
(E, 1, 0, d, 100):sb=[-14.027099456250003]
(E, 1, 0, r, 0):X=[0]
(E, 1, 0, r, 25):sb=[-27.96885625]
(E, 1, 0, r, 50):sb=[-29.713344375000002]
(E, 1, 0, r, 75):mc=[-35.96438744140625]
(E, 1, 0, r, 100):mc=[-35.96438744140625]
(E, 1, 1, d, 0):X=[0]
(E, 1, 1, d, 25):sa=[34.833911750000006]
(E, 1, 1, d, 50):sb=[-1.4093910000000003]
(E, 1, 1, d, 75):sb=[-12.024848975000001]
(E, 1, 1, d, 100):sb=[-14.027099456250003]
(E, 1, 1, r, 0):X=[0]
(E, 1, 1, r, 25):sa=[-8.023121875]
(E, 1, 1, r, 50):sb=[-29.713344375000002]
(E, 1, 1, r, 75):sb=[-35.493906875]
(E, 1, 1, r, 100):mc=[-35.96438744140625]
(E, 1, 2, d, 0):X=[0]
(E, 1, 2, d, 25):sa=[35.656647562500005]
(E, 1, 2, d, 50):sb=[-1.4093910000000003]
(E, 1, 2, d, 75):sb=[-11.982716325000002]
(E, 1, 2, d, 100):sb=[-14.027099456250003]
(E, 1, 2, r, 0):X=[0]
(E, 1, 2, r, 25):sa=[-7.77388359375]
(E, 1, 2, r, 50):sb=[-29.713344375000002]
(E, 1, 2, r, 75):sb=[-35.487016249999996]
(E, 1, 2, r, 100):mc=[-35.96438744140625]
(E, 1, 3, d, 0):X=[0]
(E, 1, 3, d, 25):sa=[35.674323328125006]
(E, 1, 3, d, 50):sb=[-1.4093910000000003]
(E, 1, 3, d, 75):sb=[-11.981868685156252]
(E, 1, 3, d, 100):sb=[-14.027099456250003]
(E, 1, 3, r, 0):X=[0]
(E, 1, 3, r, 25):sa=[-7.7707732421875]
(E, 1, 3, r, 50):sb=[-29.713344375000002]
(E, 1, 3, r, 75):sb=[-35.48693250976562]
(E, 1, 3, r, 100):mc=[-35.96438744140625]
(E, 2, 0, d, 0):X=[0]
(E, 2, 0, d, 25):sb=[-1.328706]
(E, 2, 0, d, 50):sb=[-1.4093910000000003]
(E, 2, 0, d, 75):sb=[-14.003678206250003]
(E, 2, 0, d, 100):sb=[-14.027099456250003]
(E, 2, 0, r, 0):X=[0]
(E, 2, 0, r, 25):sb=[-27.96885625]
